"WEBjve href","NBa7we src","d4r55","RfnDt","RfnDt 2","rsqaWe","DU9Pgb","wiI7pd","w8nwRe","dSlJg src","Hzvxle","pkWtMe","dSlJg src 2","znYl0","znYl0 2"
"https://www.google.com/maps/contrib/102907766163910846961/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCn6KViK52rOW92plxzQBMHWRZ28nQvjIjq7iKmaew=w36-h36-p-c0x00000000-rp-mo-br100","Mario Morgado","Local Guide","7 reseñas","Hace 4 años","Nueva","(Traducción de Google) Difícil comunicación, mal servicio, retraso en la respuesta.
Altos cargos de comisión por producto debido a la mala prestación del servicio.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","4","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/103231416391538117829/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmOFwYpAvWW64AoFw1kiexbm0oLvUqzhJ1ut0Wi=w36-h36-p-c0x00000000-rp-mo-br100","camila mundo cor de rosa","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Lo odié compré rojo y amarillo vino falta de respeto

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/116430685405060537461/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkZScjjmwjX1dTnp-4jpl-z8PdwcKxEztDWiCVr0g=w36-h36-p-c0x00000000-rp-mo-ba4-br100","Daniel Henrique Marostegan Doro","Local Guide","· 73 reseñas","Hace un año","Nueva","(Traducción de Google) ¡Estoy solicitando la cancelación de mi cuenta y no me responden!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/105327918175209976866/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp40-2osru_FnIa2vyGBVcZGPdDmB_mTgETjsgU0=w36-h36-p-c0x00000000-rp-mo-br100","Maria Isabel","Local Guide","1 reseña","Hace 3 años","Nueva","(Traducción de Google) La verdad es que no hay nada que hacer.

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/112742663192769907800/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmGhpcDJNQkp6H3F8bPficYJ0gmOmn_39StdFdNRg=w36-h36-p-c0x00000000-rp-mo-br100","Czr Gyn","Local Guide","1 reseña","Hace 3 años","Nueva","(Traducción de Google) Productos hechos en Paraguay y pésimo servicio.... No lo recomiendo.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/114916480462961800536/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4KZcrJwNbzGibMxrUBBonb5UpLltBKkkv9yFKl=w36-h36-p-c0x00000000-rp-mo-br100","Francisco Nunes","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Compré una estufa eléctrica y vino con una de las puertas suelta…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/118379178633302162904/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4csuk8w6cTTTKvs4PtWqB5k-7g4MwwyvIJOdCS=w36-h36-p-c0x00000000-rp-mo-br100","Stéphanie Rovel","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Múltiples correos electrónicos, sin respuesta. Producto extremadamente tardío!!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/115312378759174037732/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4YqLiStzhR8pGT_RIb72HbdbAjgsxe5ao2mMPM=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Ricardo Yamamoto","Local Guide","· 60 reseñas","Hace 2 años","Nueva","(Traducción de Google) CADA COMPRA QUE PROBÉ CON ELLOS EN MERCADO LIBRE HA SIDO CRACKED.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/103091909819544576328/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCm4uuWtxdH6IieOC_SXj_tPuGejjPino6S1DzxQQw=w36-h36-p-c0x00000000-rp-mo-br100","Jessica Vital","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Horrible, llegó y el mismo día ya rompió el brazalete

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/115844658429409662657/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4XsKp7kCpW9m-CtSi51wUY795-h-5I8awhrzFy=w36-h36-p-c0x00000000-rp-mo-br100","Beatriz Licca","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Se entregó un producto diferente al que compré.

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/113184600272129712418/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkV_Qq2P50ZO5j9WJDaxMOZ9wBcwTjcsHBLLz2Q4L4=w36-h36-p-c0x00000000-rp-mo-ba4-br100","Cristiane Toledo","Local Guide","· 123 reseñas","Hace 3 años","Nueva","(Traducción de Google) Propaganda engañosa. Me quedé en la plataforma durante meses y no vendí nada. Sin flujo de ventas. solo pagando mensualmente…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/106952058987878074520/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnbVCGa933ZWIcHZa1FEYZQ64yVmdF_YssvKNw=w36-h36-p-c0x00000000-rp-mo-br100","mirol store","Local Guide","1 reseña","Hace 5 años","Nueva","(Traducción de Google) Registré productos y lo publicaron mal, no puedo hablar con nadie y no he tenido noticias de Olist desde hace más de un mes.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/117922299661008560357/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5seGNl1cJS_5fcYYNpWIKALiMLj0JoeshxcvX9=w36-h36-p-c0x00000000-rp-mo-br100","Elielton Schaffer","Local Guide","1 reseña","Hace 5 meses","Nueva","(Traducción de Google) Horrible

(Original)
Péssimo","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/117703794436299448971/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnvwvj6gIby26mZ76Qt3a5t_t1D-XASKCTxK2b0uvE=w36-h36-p-c0x00000000-rp-mo-br100","Vitor Resende De Lima","Local Guide","8 reseñas","Hace 3 años","Nueva","(Traducción de Google) Terrible, me defraudaron. Dice que va en camino y nunca llega…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/112248504357590510785/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp68Ipvlg4brGOGOH-rZLO3VxrtI-oQehsWMa-bY=w36-h36-p-c0x00000000-rp-mo-ba2-br100","Debbie Pinto","Local Guide","· 9 reseñas","Hace un año","Nueva","(Traducción de Google) El proveedor no entrega a tiempo

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/116118422846388787775/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnZICvbPmxmuiRdArGJ_gVtfD2R9Hhlz-ze5i7ID3A=w36-h36-p-c0x00000000-rp-mo-br100","Umberto Cansian","Local Guide","21 reseñas","Hace 3 años","Nueva","(Traducción de Google) Una empresa sin respeto al consumidor
Interesa sólo vender y no dar soporte…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/113972704683029303338/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmhQ4woYPBVsP7pMlbMVtPELIp8F4ONu6qVR5W1Yg=w36-h36-p-c0x00000000-rp-mo-br100","Madrigal Enxovais","Local Guide","2 reseñas","Hace 3 años","Nueva","(Traducción de Google) cargo muy alto por apoyo terrible, un retorno que debe coincidir con el monto pagado.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/117260616734875875308/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7mzPhVK_p87FVlDSX-37nIizhvH3rIr5sh4cgC=w36-h36-p-c0x00000000-rp-mo-ba3-br100","JOSE HENRIQUE FERNANDES","Local Guide","· 42 reseñas","Hace 3 años","Nueva","(Traducción de Google) HORRIBLE
PRODUCTO EQUIVOCADO
PRECIO ERRÓNEO…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/116591482500389918140/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5ztw2LoC5HtoPc-z2VM9UnP2hbE-GT9f6pUzRQ=w36-h36-p-c0x00000000-rp-mo-br100","Wilton Silva","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) mendo de uno de los mios dio problema quiero solucionar este problema…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/115488954597782777043/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnu2mAcOs7DOrpU4I87Ut77bykYqFMXtlbN16myiA=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Fábio Podenciano","Local Guide","· 9 reseñas","Hace 10 meses","Nueva","(Traducción de Google) ¡Vendió una cosa, entregó otra!

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/116207693185111343737/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClbMs9PVqIgkN8btwdH9XJp17oa_lzDe1Ue9950CA=w36-h36-p-c0x00000000-rp-mo-ba2-br100","Camila Silva (Mila)","Local Guide","· 21 reseñas","Hace 5 años","Nueva","(Traducción de Google) El teléfono no responde, lo compré a través de Submarino. Ahora es un juego de empuje.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/106750978882702471381/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkD6WdYO9rVDZLit44bfPSl2_nAaCtXyi8v86Ol5oI=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Joilson Rezende","Local Guide","· 46 reseñas","Hace 3 años","Nueva","(Traducción de Google) Centrarse más en el cliente final (consumidor de los productos vendidos).…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/110618093664879714769/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkzGgl2e7Ir5b9BQewoQTIS5ewftuT86E3H4iWWzqQ=w36-h36-p-c0x00000000-rp-mo-br100","Wendele Nascimento","Local Guide","6 reseñas","Hace un año","Nueva","(Traducción de Google) tenga la seguridad de que olist roba a sus clientes y vendedores.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/106486566913086007186/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkE4W6Nw00JMGwpvBtNH3htHTWfwvTUQKqS68gNyig=w36-h36-p-c0x00000000-rp-mo-br100","Mayana Souza","Local Guide","4 reseñas","Hace 3 años","Nueva","(Traducción de Google) mi producto no llego tuve que cancelar

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/117780922346878337418/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkztOYoqdbDA_NEiez8zBr9wIYrPsrBwaCn1n55Mw=w36-h36-p-c0x00000000-rp-mo-ba4-br100","Gilciane Barcellos","Local Guide","· 96 reseñas","Hace 3 años","Nueva","(Traducción de Google) Mala primera y última experiencia, no lo recomiendo para nada.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/108384361895493040308/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp46hVnjbVFn6b2Z0WES4s-ctQKUwHkbkwsae8Hx=w36-h36-p-c0x00000000-rp-mo-br100","Rodrigo Lopes - Cau","Local Guide","5 reseñas","Hace un año","Nueva","(Traducción de Google) Pésimo servicio postventa!

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/116083422229212597360/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmvv_X3cXrAOaIIavvhS3NRbcxESeTDDTD7Mra6=w36-h36-p-c0x00000000-rp-mo-br100","ivana santos","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Compré, pagué y no recibí el producto

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/106708864692274501915/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCk6ILv0uDvUn_cqYBbVUXCTMOb9RLKxwcUsk8t14Q=w36-h36-p-c0x00000000-rp-mo-br100","joao alves","Local Guide","13 reseñas","Hace 3 años","Nueva","(Traducción de Google) Venden productos FALSOS y no cumplen con su palabra.
¡Mentirosos!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/116625647137945921472/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnNk8bw0k5veL9v7QVQyi_f_XglfCjz1LjLNgaz=w36-h36-p-c0x00000000-rp-mo-br100","Nico Dummont","Local Guide","23 reseñas","Hace 2 años","Nueva","(Traducción de Google) Me deben dinero, simplemente no me pagan.

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/105247130971396203695/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5Z0c_urKb2l7KzVhDhhWBpr8PSFQ2zDx6pOJ8V=w36-h36-p-c0x00000000-rp-mo-br100","Cleide Rastes","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Lo odiaba, pensé que tenía productos dentro,

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/118193638896424457604/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkk2de-zU_cTrJdvhx6CFDQQ1_4fQO8KV2yLsZk=w36-h36-p-c0x00000000-rp-mo-br100","DEFA BRASIL","Local Guide","2 reseñas","Hace 5 años","Nueva","(Traducción de Google) La peor opción del mundo para vender en línea, no caiga en la historia de Olist, no entregue lo que promete.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/117342849273268286299/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5jRpPm76U8Qo_bzE7jTtLhIqCJOpLPFPnQFbrk=w36-h36-p-c0x00000000-rp-mo-br100","adir miranda","Local Guide","2 reseñas","Hace un año","Nueva","(Traducción de Google) corto y dulce. es solo basura.

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/109313074296722226372/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkVMtbgvKtGsDHx1kWqaYZJxkRq9YhyI9ghF7Xu_g=w36-h36-p-c0x00000000-rp-mo-br100","elaine alves","Local Guide","7 reseñas","Hace 2 años","Nueva","(Traducción de Google) Terrible demora en responder y no prestar atención a ninguna solicitud…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/103517707431362719943/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7W_Vkm8nvpJfmtJoMtskR45rV2PdUZYpmUqcUS=w36-h36-p-c0x00000000-rp-mo-br100","Carlos Barbosa","Local Guide","6 reseñas","Hace 2 años","Nueva","(Traducción de Google) Alguien tiene su número de teléfono ss Alguien me da pfv

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/116550329408854780192/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnHcvEEZUjzDa86R9nxUGpeuP4yId2BSdRUh8jPAQ=w36-h36-p-c0x00000000-rp-mo-ba2-br100","DL Informática","Local Guide","· 5 reseñas","Hace 3 años","Nueva","(Traducción de Google) Altos cargos de comisión por producto debido a la mala prestación del servicio.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/117256914244319113362/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmGf4XhYg3Jxqp3LGNjBtcnL8uC-J_V70rA1kU41dU=w36-h36-p-c0x00000000-rp-mo-br100","Nick Robert","Local Guide","2 reseñas","Hace 3 años","Nueva","(Traducción de Google) Terrible horrible. no les compres nada

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/113659455067549411011/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkNbio_w52BdTs8l-9kneTD1YN_x71CGi-hxKdq_dU=w36-h36-p-c0x00000000-rp-mo-ba4-br100","Cristiano Horcel (Cristiano Horcel)","Local Guide","· 54 reseñas","Hace 4 años","Nueva","(Traducción de Google) Mal compañero. No repercute correctamente las cantidades vendidas. no lo recomiendo…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/118116407640972208181/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5wrlLOY7losultiN1RA-w1i7eQXeHMpAunyCfC=w36-h36-p-c0x00000000-rp-mo-br100","marli santos","Local Guide","5 reseñas","Hace un año","Nueva","(Traducción de Google) HORRIBLE. SOCIO DE CASAS BAHIA. NUNCA MÁS.

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/114175557118542095488/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCn-eAHhS6oghoNpTPG1z9_pLMHqvbC4UdCcwCOUGJ4=w36-h36-p-c0x00000000-rp-mo-br100","Paloma Reis","Local Guide","5 reseñas","Hace 3 años","Nueva","(Traducción de Google) No entregan el producto y se dan vueltas para cancelar

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/113285514354170838128/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmsiTEEUQAQVDKzm3LeKHK_lVTyoZG9uUFb3fgJz4M=w36-h36-p-c0x00000000-rp-mo-ba2-br100","Alessa Klein","Local Guide","· 5 reseñas","Hace 2 años","Nueva","(Traducción de Google) cancelé mi compra

(Original)
Cancelaram minha compra","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/105523411373530027925/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCk5blfhP3zDzFj97cFHwAqK69nK8LNexk0RVW_o=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Mercia Chieregatt","Local Guide","· 28 reseñas","Hace 4 años","Nueva","(Traducción de Google) ¡Intentando realizar una compra pero el flete es más alto que la compra! !!!!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/112053990158477702388/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCle5sQjNtVh9wl-cBEdCqP54s_XQSxC4TMY8snd9w=w36-h36-p-c0x00000000-rp-mo-ba2-br100","Evandro Bloemer","Local Guide","· 19 reseñas","Hace un año","Nueva","(Traducción de Google) Total desprecio por el consumidor.

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/105914179400169647265/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCn-wd8pxow7IcDHVf9w5_Tk3-Ps3O87F-i9Dgfekg=w36-h36-p-c0x00000000-rp-mo-br100","Ezio Garcia Cardoso","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) no me gusto mucho

(Original)
Não gostei muito","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/118263558439205498416/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCm7vhHdKntsx0TpisnKvU9-ghBs82RIV2WSm3CjKw=w36-h36-p-c0x00000000-rp-mo-br100","Jorge Faleiros","Local Guide","9 reseñas","Hace 4 años","Nueva","(Traducción de Google) Terrible compañía, sin apoyo, ¡no lo recomiendo!

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/115353947094009163853/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnhURGrN093DkK0M-m_2oK3Db4J6hAF1fb4isRMbw=w36-h36-p-c0x00000000-rp-mo-br100","Bruno Mendes","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) La paciencia se acaba ...

(Original)
Paciência se esgotando...","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/100182922736872929123/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4DWgiA_BpZtZ_gOGNInqLmAanqNcoRAcRnPtQR=w36-h36-p-c0x00000000-rp-mo-br100","joao devito","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) mal soporte para clientes de olist

(Original)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
